date,headline,source
2016-10-31 22:02:00,"Douglas Dynamics Affirms FY16 Outlook: Sales $395M-$450M, EPS $1.36-$1.79 vs $1.49 Est.",kaggle_massive
2016-11-01 00:00:00,Douglas Dynamics' (PLOW) CEO Jim Janik on Q3 2016 Results - Earnings Call Transcript,massive_raw_partner_headlines
2016-11-03 12:50:00,"Forbes CMO Summit Continues Today, Day 2 Of 3; Presenters Include Ally Financial, JetBlue, HP Inc, SAP, Microsoft, Wells Fargo And Dell",kaggle_massive
2016-11-04 00:00:00,"Douglas Dynamics Inc (PLOW) Chairman, President and CEO James L Janik Bought $—59,5…… of ...",massive_raw_partner_headlines
2016-11-07 00:00:00,"Brookfield Infrastructure Partners: Strong Industry Dynamics, Talented Management Team, And Q3 Results",massive_raw_partner_headlines
2016-11-07 00:00:00,"Stocks Roar Ahead; Dow Regains Key Support As Microsoft, Apple Rally",massive_raw_partner_headlines
2016-11-08 00:00:00,Steel Dynamics: On A Roll As Steel Hints At Inflection Point,massive_raw_partner_headlines
2016-11-08 00:00:00,"Richard Pzena Sells Microsoft, ExxonMobil, HP",massive_raw_partner_headlines
2016-11-08 14:07:00,"Bernstein Technology Innovation Summit Concludes Today; Presenters Include Callidus Software, Cadence Design Systems, Cognizant Technology, Citrix Systems, Diodes Inc, Microsoft, Rambus, Sabre, & Silicon Motion Technology",kaggle_massive
2016-11-08 19:08:00,Recent Volatility in LinkedIn Shares Being Attributed to Word of MLex Report Highlighting 'EU Concern',kaggle_massive
2016-11-09 00:00:00,"Apple, Microsoft, Cisco Eye Trump Overseas Cash Tax Plan",massive_raw_partner_headlines
2016-11-09 00:00:00,"Amazon, Microsoft Capitalize On Cloud-Computing Bonanza",massive_raw_partner_headlines
2016-11-09 13:40:00,"Metals-Related Stocks Trading Up Pre-Market Post Election: AK Steel Up 11.5%, US Steel 10.2%, Cliffs 8.9%, Commercial Metals 4.9%, Freeport-McMoRan 3.6%, Steel Dynamics 3%",kaggle_massive
2016-11-10 00:00:00,"Microsoft, Papa John's, Proofpoint Near Buy Points: Investing Action Plan",massive_raw_partner_headlines
2016-11-10 00:00:00,"Macy's misses, boosts holiday outlook, teams with Brookfield on real estate",massive_raw_partner_headlines
2016-11-10 11:31:00,Jim Cramer Gives His Opinion On General Dynamics And Ares Capital,kaggle_massive
2016-11-10 15:38:00,"Big Tech Leading Markets Lower Since Opening Bell: Facebook Down 7%, Netflix 6%, Amazon 5.2%, Alphabet, QUALCOMM, Adobe 4%, Yahoo 3.5%, Microsoft 3.2%, Apple 3%",kaggle_massive
2016-11-10 15:57:00,"Steel Dynamics Spikes To High Of Day On Volume To $32.94, Now At $32.02",kaggle_massive
2016-11-10 21:26:00,Consolidated Tomoka Announces Termination of Contract for Sale of Subsurface Interests,kaggle_massive
2016-11-11 00:00:00,"Microsoft, Papa John's, Proofpoint: Top Stocks Back In Buy Range",massive_raw_partner_headlines
2016-11-13 00:00:00,"Why You Should Watch Apple, Microsoft, Facebook, Disney, Nordstrom",massive_raw_partner_headlines
2016-11-14 11:07:00,"Microsoft Contracts with Black Hills Energy, to Purchase 59MW of Renewable Energy Certificates",kaggle_massive
2016-11-14 11:28:00,"Berenberg Downgrades Steel Dynamics, Inc. - Common Stock to Hold",kaggle_massive
2016-11-14 13:34:00,Kandi Technologies Names Mr. Mei Bing CFO,kaggle_massive
2016-11-15 00:00:00,Pioneer Power Solutions' (PPSI) CEO Nathan Mazurek on Q3 2016 Results - Earnings Call Transcript,massive_raw_partner_headlines
2016-11-15 00:00:00,"Stocks Rally As Oil Surges 5%; Nasdaq Gets Boost From Apple, Microsoft",massive_raw_partner_headlines
2016-11-16 00:00:00,30% IRR From Microsoft Deal,massive_raw_partner_headlines
2016-11-16 09:16:00,Microsoft Offers Concessions to EU Regulators over Bid for LinkedIn -Reuters,kaggle_massive
2016-11-17 00:00:00,"Russia Attacks LinkedIn, Threatens Facebook And Twitter",massive_raw_partner_headlines
2016-11-17 00:00:00,"Microsoft, Time Warner, NetApp Upgraded; Cisco PT Sliced",massive_raw_partner_headlines
2016-11-17 19:28:00,BTIG Examines Dynamics Of An 'Unlikely' T-Mobile-Sprint Merger,kaggle_massive
2016-11-18 19:52:00,"Salesforce: Don't Call It A Comeback, Microsoft May Be Pressuring Mid-Market",kaggle_massive
2016-11-23 00:00:00,Prima Bio teams up with WuXi Bio to produce IMP321,massive_raw_partner_headlines
2016-11-23 15:37:00,CTFN News Tweets: Microsoft Remedies Expected to Satisfy EC Phase 1 - CTFN ctfn.news/microsoft-reme… $LNKD $MSFT #antitrust #mergers #stocks,kaggle_massive
2016-11-23 15:48:00,Hearing EU Antitrust Regulators Expected to Clear with Conditions Microsoft's Purchase of LinkedIn,kaggle_massive
2016-11-23 15:53:00,"Salesforce Shares Selling Off To Lows Of $73.98/Share On Heels Of Microsoft, LinkedIn Report",kaggle_massive
2016-11-28 00:00:00,Amazon Re:Invent: Software Deals Aim At Microsoft Cloud,massive_raw_partner_headlines
2016-11-28 17:30:00,"Steel Stocks Trading Down Mid Day: AK Steel Down 3%, US Steel, Schnitzer, Timken 2.5%, ArcelorMittal, Worthington 2%, Reliance Steel, Nucor 1%, Steel Dynamics, Commercial Metals 0.5%",kaggle_massive
2016-11-29 12:57:00,Macquarie Downgrades Steel Dynamics to Neutral,kaggle_massive
2016-11-30 00:00:00,FLIR Systems buys Prox Dynamics,massive_raw_partner_headlines
2016-11-30 12:00:00,FLIR Systems Acquires Prox Dynamics for $134 Million Cash,kaggle_massive
2016-11-30 17:48:00,LinkedIn Spikes Higher on Volume,kaggle_massive
2016-12-01 00:00:00,FLIR Systems Acquires Prox Dynamics For 'Nano' Aerial Surveillance System,massive_raw_partner_headlines
2016-12-01 00:00:00,FLIR Systems Buys Prox Dynamics to Boost Surveillance Unit,massive_raw_partner_headlines
2016-12-01 00:00:00,Pacific Drilling - Hyperdynamics Contracts The Pacific Bora For The Fatala-1 Well Off Republic Of Guinea Starting 2Q'17,massive_raw_partner_headlines
2016-12-02 00:00:00,"The Zacks Analyst Blog Highlights: Broadcom, PNC Financial Services, ConocoPhillips, General Dynamics and Sinopec",massive_raw_partner_headlines
2016-12-05 00:00:00,"Hotchkis & Wiley Trims Corning, Microsoft, Exits HP",massive_raw_partner_headlines
2016-12-05 21:18:00,Possible Outcomes For The EU's Ruling On Microsoft/LinkedIn Deal,kaggle_massive
2016-12-06 00:00:00,Microsoft Defeats Salesforce; LinkedIn Deal Set To Close,massive_raw_partner_headlines
2016-12-06 00:00:00,"Analysts Tout Pandora Deal; Nucor, Steel Dynamics Upgraded",massive_raw_partner_headlines
2016-12-06 11:23:00,"Berenberg Upgrades Steel Dynamics to Buy, Raises Target to $44.00",kaggle_massive
2016-12-06 13:33:00,EU Antitrust Regulators Expected to Rule On Microsoft-LinkedIn Merger Today,kaggle_massive
2016-12-06 15:41:00,EU Clears Microsoft-LinkedIn Deal On Conditions,kaggle_massive
2016-12-06 17:58:00,EU Clears Microsoft's LinkedIn Deal With A Few Strings Attached,kaggle_massive
2016-12-06 19:32:00,"Steel Dynamics Reports Settlement of Previously-Announced Tender Offer, Redemption for 6.125% Senior Notes; Sees Recognizing ~$16M Pre-Tax Charge",kaggle_massive
2016-12-08 00:00:00,"Boost In Technology Budgets Benefits Amazon, Microsoft, Salesforce",massive_raw_partner_headlines
2016-12-08 13:14:00,"Qualcomm Shares Higher Following Microsoft Announcements of Partnerships with Qualcomm, Intel",kaggle_massive
2016-12-08 13:44:00,LinkedIn Halted On News Dissemination,kaggle_massive
2016-12-08 15:16:00,General Dynamics Bath Iron Works Awarded $59M Contract to Continue DDG 51 Lead Yard Services and Flight III Design,kaggle_massive
2016-12-08 16:31:00,Microsoft Provides Details On Virtual Reality And Project Evo Partnerships With QUALCOMM And Intel,kaggle_massive
2016-12-08 22:23:00,8-K from Microsoft Shows Co. Completed Purchase of LinkedIn,kaggle_massive
2016-12-09 00:00:00,Douglas Dynamics declares $0.235 dividend,massive_raw_partner_headlines
2016-12-09 00:00:00,"Stock Market Indexes Rally To New Highs; Apple, Microsoft Boost Dow",massive_raw_partner_headlines
2016-12-09 00:00:00,Integer (ITGR) to Co-Develop CCM Therapy with Impulse Dynamics,massive_raw_partner_headlines
2016-12-09 00:00:00,Steel Dynamics (STLD) Closes Notes Offering Worth $400M,massive_raw_partner_headlines
2016-12-09 19:58:00,Some Big-Name Equity Analysts Are Switching Teams,kaggle_massive
2016-12-13 00:00:00,Kite Pharma teams up with Vitruvian Networks to create software to support commercial T-cell therapies,massive_raw_partner_headlines
2016-12-13 00:00:00,"FPA Capital Trims Positions in Microsoft, Cisco, Oracle",massive_raw_partner_headlines
2016-12-13 00:00:00,5 Software Stocks Better than Microsoft Right Now,massive_raw_partner_headlines
2016-12-14 00:00:00,Argos teams up with Personalis in research to support rocapuldencel-T,massive_raw_partner_headlines
2016-12-14 00:00:00,Amazon Gets Big Boost For Echo As Microsoft Readies A Rival Device,massive_raw_partner_headlines
2016-12-14 00:00:00,Lilly teams up with Express Scripts to offer discounts on insulin,massive_raw_partner_headlines
2016-12-15 00:00:00,"Dodge & Cox Sells Symantec, Walmart, Microsoft",massive_raw_partner_headlines
2016-12-16 00:00:00,Comcast And Time Warner: On Breaking Windows,massive_raw_partner_headlines
2016-12-16 00:00:00,Steel Dynamics declares $0.14 dividend,massive_raw_partner_headlines
2016-12-16 00:00:00,"Steel Dynamics guides below consensus, but investors look to 2017",massive_raw_partner_headlines
2016-12-16 00:00:00,Steel Dynamics Is Second Steel Maker To Warn On Profit In 2 Days,massive_raw_partner_headlines
2016-12-16 00:00:00,"Steel Dynamics Sees Weak Q4, But 2017 Activity Will Improve",massive_raw_partner_headlines
2016-12-16 14:02:00,Steel Dynamics Sees FY2016 EPS $0.40-0.44 vs $0.44 Est,kaggle_massive
2016-12-19 00:00:00,Steel Dynamics (STLD) Provides Dull Q4 Earnings Guidance,massive_raw_partner_headlines
2016-12-21 00:00:00,"Apple, General Electric, Microsoft Lead Field In Stock Buybacks",massive_raw_partner_headlines
2016-12-21 00:00:00,"Stock Market Roundup, Dec. 21: TDK Buys INVN, MSFT Nabs DoD Contract",massive_raw_partner_headlines
2016-12-22 13:18:00,Micron Expected To Benefit From Healthy Memory Dynamics In 2017,kaggle_massive
2016-12-23 00:00:00,"Stocks Quiet Ahead of Christmas Holiday; Apple, Microsoft Slip On Dow",massive_raw_partner_headlines
2016-12-28 00:00:00,Tech Unicorn AppDynamics Files For $100 Million IPO,massive_raw_partner_headlines
2016-12-28 22:41:00,Professional Diversity Network Announces Settlement Agreement with LinkedIn -8K,kaggle_massive
2016-12-30 00:00:00,"Stocks End Down, But Up For 2016; Apple, Microsoft Drag On Dow, Nasdaq",massive_raw_partner_headlines
2016-12-30 14:09:00,"Microsoft, Qualcomm And LionsGate To Make VR Showing At CES",kaggle_massive
2017-01-04 00:00:00,AppDynamics Files Publicly For $100 Million IPO,massive_raw_partner_headlines
2017-01-04 00:00:00,Affimed teams up with MD Anderson in immuno-oncology,massive_raw_partner_headlines
2017-01-05 00:00:00,"Microsoft Price-Target Hiked, Surface Business Booms Vs. Apple",massive_raw_partner_headlines
2017-01-06 00:00:00,Uh-Oh! Facebook Looks A Lot Like Microsoft In 1999,massive_raw_partner_headlines
2017-01-06 13:03:00,ManTech Wins $87M Order from The Naval Surface Warfare Center,kaggle_massive
2017-01-09 00:00:00,Could Microsoft Join Cisco In Hunt For Security Firms?,massive_raw_partner_headlines
2017-01-09 00:00:00,"Defense Sector Update January 2-8: General Dynamics, Huntington And Nuclear Subs",massive_raw_partner_headlines
2017-01-09 22:22:00,VSE Reports Winning of ID/IQ Contract to Support Contract Field Teams Program,kaggle_massive
2017-01-10 00:00:00,"Perkins Coie Trust Co Buys Microsoft Corp, Walt Disney Co, PepsiCo Inc, Sells International ...",massive_raw_partner_headlines
2017-01-10 00:00:00,"Baldwin Brothers Inc Buys Microsoft Corp, Nordstrom Inc, Costco Wholesale Corp, Sells Nielsen ...",massive_raw_partner_headlines
2017-01-12 11:17:00,"RBC Capital Initiates Coverage On General Dynamics at Outperform, Announces $206.00 Target",kaggle_massive
2017-01-12 12:41:00,"Credit Suisse Downgrades Steel Dynamics to Neutral, Raises Target to $36.00",kaggle_massive
2017-01-13 00:00:00,"North Star Investment Management Corp. Buys Apple Inc, Microsoft Corp, iShares –-' Year ...",massive_raw_partner_headlines
2017-01-13 00:00:00,Cracks Are Starting To Show In The Market's Surface,massive_raw_partner_headlines
2017-01-13 19:03:00,Option Alert: Steel Dynamics Feb 35.0 Calls: 1520 @  Above Ask!  $2.00: 2008 traded vs 1289 OI:  Earnings 1/24 After Close  $35.62 Ref,kaggle_massive
2017-01-16 00:00:00,Baidu Hires Ex-Microsoft Exec As COO In Artificial Intelligence Push,massive_raw_partner_headlines
2017-01-17 00:00:00,"Barometer Capital Management Inc. Buys General Dynamics Corp, Citigroup Inc, Unum Group, Sells ...",massive_raw_partner_headlines
2017-01-17 00:00:00,Changing Healthcare Dynamics Make AIRM A Strong Buy,massive_raw_partner_headlines
2017-01-17 00:00:00,"Zacks Industry Outlook Highlights: United States Steel, AK Steel Holding, ArcelorMittal, Nucor Corporation and Steel Dynamics",massive_raw_partner_headlines
2017-01-18 00:00:00,"Alecta Pensionsforsakring, Omsesidigt Buys The Estee Lauder Companies Inc, Microsoft Corp, ...",massive_raw_partner_headlines
2017-01-18 00:00:00,"Algae.Tec (ALGXY, ASX:AEB) or Terravia Holdings (SZYM) Are Good, But Algae Dynamics (ADYNF) Could be Even Better",massive_raw_partner_headlines
2017-01-18 00:00:00,"Zacks Investment Ideas feature highlights: Steel Dynamics, Deere, Halliburton, Fifth Third Bancorp and Morgan Stanley",massive_raw_partner_headlines
2017-01-18 00:00:00,"Stillwater Capital Advisors, LLC Buys Microsoft Corp, Starbucks Corp, Johnson & Johnson, ...",massive_raw_partner_headlines
2017-01-18 00:00:00,"Zacks Industry Outlook Highlights: Steel Dynamics, United States Steel, ArcelorMittal, AK Steel Holding and Nucor",massive_raw_partner_headlines
2017-01-18 19:57:00,Option Alert: Steel Dynamics Feb 38.0 Calls Sweep: 501 @  ASK  $1.299: 1552 traded vs 6747 OI:  Earnings 1/24 After Close  $37.23 Ref,kaggle_massive
2017-01-19 00:00:00,Vanguard Of The Unicorns: AppDynamics Aims To Continue Strong Returns From 2016 Tech IPOs,massive_raw_partner_headlines
2017-01-19 14:36:00,Option Alert: Steel Dynamics May 37.0 Calls Sweep: 578 @  ASK  $3.00: 828 traded vs 194 OI:  Earnings 1/24 After Close  $37.02 Ref,kaggle_massive
2017-01-21 00:00:00,"Alphabet, Microsoft, Boeing, Starbucks Lead Investing Action Plan",massive_raw_partner_headlines
2017-01-23 00:00:00,"Investmentaktiengesellschaft Fuer Langfristige Investoren Tgv Buys Microsoft Corp, Facebook ...",massive_raw_partner_headlines
2017-01-23 00:00:00,"Oregon Public Employees Retirement Fund Buys Procter & Gamble Co, Microsoft Corp, Qualcomm ...",massive_raw_partner_headlines
2017-01-23 00:00:00,"Cottage Street Advisors LLC Buys Amazon.com Inc, First Republic Bank, Microsoft Corp, Sells ...",massive_raw_partner_headlines
2017-01-23 19:51:00,"Microsoft: From Bing To The Cloud, Making All The Right Moves",kaggle_massive
2017-01-24 00:00:00,"AK, Allegheny Earnings Top, Steel Dynamics Meets; Steel Stocks Bend Both Ways",massive_raw_partner_headlines
2017-01-24 00:00:00,"Steel Dynamics EPS in-line, beats on revenue",massive_raw_partner_headlines
2017-01-24 00:00:00,"TI, Intuitive Surgical Beat; Hawaiian Air, Steel Dynamics Profits Meet",massive_raw_partner_headlines
2017-01-24 00:00:00,"Meritage Portfolio Management Buys Microsoft Corp, iShares Nasdaq Biotechnology Index Fund, ...",massive_raw_partner_headlines
2017-01-24 00:00:00,"Lagoda Investment Management, L.P. Buys Texas Pacific Land Trust, Microsoft Corp, Coca-Cola Co, ...",massive_raw_partner_headlines
2017-01-24 13:28:00,"Craig-Hallum Initiates Coverage On Douglas Dynamics At Buy, Announces $42 Price Target",kaggle_massive
2017-01-24 23:01:00,"Steel Dynamics Reports Q4 EPS $0.43 vs. Est. $0.43, Rev. $1.9B vs. Est. $1.88B",kaggle_massive
2017-01-24 23:02:00,Steel Dynamics CEO Says Current and Anticipated Macroeconomic and Market Conditions Are In Place To Benefit Domestic Steel Industry In Coming Year,kaggle_massive
2017-01-25 00:00:00,"Ford, Alphabet, Microsoft, Starbucks, Biotechs: Investing Action Plan",massive_raw_partner_headlines
2017-01-25 00:00:00,Steel Dynamics -7% after results; more pain for AK Steel,massive_raw_partner_headlines
2017-01-25 00:00:00,"How Cisco's AppDynamics Buy Could Impact New Relic, Splunk, IBM, HPE",massive_raw_partner_headlines
2017-01-25 00:00:00,Pacira teams up with DePuy to promote Exparel for ortho procedures,massive_raw_partner_headlines
2017-01-25 00:00:00,Steel Dynamics' (STLD) CEO Mark Millett on Q4 2016 Results - Earnings Call Transcript,massive_raw_partner_headlines
2017-01-25 00:55:00,Cisco to Acquire AppDynamics for ~$3.7 B in Cash and Assumed Equity Awards,kaggle_massive
2017-01-25 12:57:00,"Sorry, IPO Fans: Cisco Buys AppDynamics Two Days Before It Was To Go Public",kaggle_massive
2017-01-25 13:55:00,Cisco May Have Captured A Unicorn In AppDynamics,kaggle_massive
2017-01-25 14:45:00,"Cisco's AppDynamics Deal Merits A Maintained Overweight Rating, Says Pacific Crest",kaggle_massive
2017-01-25 15:38:00,"DA Davidson Analyst Says Cisco Acquisition of AppDynamics Reads Positively For New Relic, Says Transaction Value Parameters Illustrates Meaningful Upside For New Relic, Firm's 'Best Idea' For 2017",kaggle_massive
2017-01-25 16:32:00,The Art Of The Deal: Cisco Nabs AppDynamics Just Before IPO,kaggle_massive
2017-01-25 17:46:00,RBC Says AppDynamics Deal Is A Healthy Premium Relative To Other 'Disruptive Software Vendors',kaggle_massive
2017-01-25 18:43:00,AppDynamics May Have Learned Something From New Relic,kaggle_massive
2017-01-27 00:00:00,"Alphabet PT Cut; Microsoft, Southwest PTs Hiked; Ford Upgraded",massive_raw_partner_headlines
2017-01-27 00:00:00,"Wright Investors Service Inc Buys JetBlue Airways Corp, Microsoft Corp, JPMorgan Chase & ...",massive_raw_partner_headlines
2017-01-27 00:00:00,"General Dynamics, Chip Stocks Strong As Market Waffles",massive_raw_partner_headlines
2017-01-27 12:30:00,"General Dynamics Reports Q4 EPS $2.62 vs. Est. $2.52, Rev. $8.23B vs. Est. $8.29B",kaggle_massive
2017-01-27 14:03:00,"The Market In 5 Minutes: Google And Microsoft And Intel, Oh My!",kaggle_massive
2017-01-27 14:57:00,General Dynamics CFO Believes Defense Budgets Will Rise In Support Of Defense Programs Across The Board,kaggle_massive
2017-01-30 00:00:00,Microsoft: Building The Essential Technologies Of The Future,massive_raw_partner_headlines
2017-01-30 00:00:00,Will Microsoft Stymie Salesforce.com's Stock Turnaround?,massive_raw_partner_headlines
2017-01-31 00:00:00,"WestEnd Advisors, LLC Buys Microsoft, Starbucks, SPDR S&P 5……, Sells The Estee ...",massive_raw_partner_headlines
2017-01-31 15:26:00,Microsoft May Be Gaining Traction Against Salesforce In The Cloud Space,kaggle_massive
2017-01-31 20:42:00,"TDA Chief Strategist Shares Top Trades After Dow 20K: Apple, Chevron, Microsoft And More",kaggle_massive
2017-02-01 00:00:00,Watch Microsoft In 2017,massive_raw_partner_headlines
2017-02-02 00:00:00,"Artemis Investment Management LLP Buys Microsoft, Bank of Americaoration, Hess, Sells Lockheed ...",massive_raw_partner_headlines
2017-02-02 15:24:00,Option Alert: Steel Dynamics Feb 36.0 Calls Sweep: 500 @  ASK  $0.20: 501 traded vs 2754 OI:  Earnings 4/19 After Close (est)  $33.42 Re,kaggle_massive
2017-02-02 15:32:00,"10 Most Promising Jobs Of 2017, According To LinkedIn",kaggle_massive
2017-02-02 15:32:52,"10 Most Promising Jobs Of 2017, According To LinkedIn",kaggle_analyst_raw_analyst_ratings.csv
2017-02-02 16:02:00,Steel Dynamics Awarded $28M Contract For Expansion At Roanoake Bar Division To SMS Group,kaggle_massive
2017-02-03 00:00:00,"Trust Co Of Toledo Na Buys General Dynamics, Marathon Petroleum, Intercontinental Exchange, ...",massive_raw_partner_headlines
2017-02-03 14:37:00,Microsoft To Move Michigan Employees To Detroit In 2018,kaggle_massive
2017-02-06 00:00:00,"Insiders Week: Microsoft, Apple, Trinet Group",massive_raw_partner_headlines
2017-02-06 14:10:00,Audiocodes Signs Distribution Agreement With Microsoft For Cloud Connector Edition,kaggle_massive
2017-02-06 15:00:00,General Dynamics Awarded Navy Contract For IT Support,kaggle_massive
2017-02-06 18:56:00,"Donald Trump Speaking At U.S. Central Command Says The U.S. Navy At Lowest Level Since The 1940s, That Will Change Under His Admin; Potentially Positive For Contractors Lockheed Martin, General Dynamics, Huntington Ingalls",kaggle_massive
2017-02-06 22:25:00,Najarian Brothers See Unusual Options Activity In Microsoft And Mylan,kaggle_massive
2017-02-07 00:00:00,"Montag & Caldwell, Llc Buys UnitedHealth Group, Microsoft, Danaher, Sells Allergan PLC, CVS ...",massive_raw_partner_headlines
2017-02-07 13:49:00,"Mawer Investment Management Reports 5.4% Passive Stake in Douglas Dynamics as of December 31, 2016 in 13G",kaggle_massive
2017-02-07 19:31:00,"Apple, NVIDIA Near All Time-Highs As Microsoft Remains Under Pressure",kaggle_massive
2017-02-08 00:00:00,"Gulf International Bank (UK) Ltd Buys Fortis, XL Group, TransCanada, Sells LinkedIn, Under ...",massive_raw_partner_headlines
2017-02-08 00:00:00,"FNY Managed Accounts LLC Buys Tesla, St Jude Medical, SPDR S&P 5……, Sells LinkedIn, NXP ...",massive_raw_partner_headlines
2017-02-08 00:00:00,"Dubuque Bank & Trust Co Buys Facebook, Microsoft, United Technologies, Sells Gilead ...",massive_raw_partner_headlines
2017-02-09 00:00:00,"Foundation Capital, LLC Buys Azure Power Global, Sells TubeMogul, MobileIron, LinkedIn",massive_raw_partner_headlines
2017-02-09 00:00:00,"Amazon Snags Snap Pact As Cloud Battle With Microsoft, Alphabet Grows",massive_raw_partner_headlines
2017-02-09 00:00:00,"State Street Corp Buys L' Technologies, SPDR S&P 5……, Arconic, Sells LinkedIn, CSRA, ...",massive_raw_partner_headlines
2017-02-09 11:28:00,"Baidu to Close Some Medical Businesses, Merge other Health Segments into AI, Search Teams -Reuters",kaggle_massive
2017-02-09 12:27:00,MediWound Says Results from NexoBrid Phase 2 Pharmacokinetic Clinical Study Support Treatment of Severe Burns Covering up to 30% of Total Body Surface Area,kaggle_massive
2017-02-10 00:00:00,"Beach Investment Counsel Inc Buys JPMorgan Chase, Bank of Americaoration, Microsoft, Sells ...",massive_raw_partner_headlines
2017-02-10 16:18:00,General Dynamics Reports Land Systems-Canada Has Won C$404M Contract Amendment by Canadian Gov't to Upgrade 141 LAV III Vehicles,kaggle_massive
2017-02-12 23:08:00,N Korea Claims Successful Launch of Surface-to-Surface Medium Long-Range Ballistic Missile on Sunday -DJ,kaggle_massive
2017-02-13 00:00:00,"Moors & Cabot, Inc. Buys Eli Lilly and Co, Accenture PLC, Microsoft, Sells Psychemedics, ...",massive_raw_partner_headlines
2017-02-13 00:00:00,Steel Dynamics - A Ripe Opportunity,massive_raw_partner_headlines
2017-02-13 00:00:00,Inovio teams up with ApolloBio to develop VGX-3100 in China,massive_raw_partner_headlines
2017-02-14 21:40:00,13F From Soros Shows Steel Dynamics Stake Increased from ~17K Shares to ~47K Shares,kaggle_massive
2017-02-15 00:00:00,"Bocage Capital, LLC Buys Steel Dynamics, Sells WestRock Co, Cabot Oil & Gas, Axalta Coating ...",massive_raw_partner_headlines
2017-02-15 00:00:00,"Davidson Kempner Capital Management LP Buys St Jude Medical, American Capital, Microsoft, Sells ...",massive_raw_partner_headlines
2017-02-15 00:00:00,"Vanguard Group Inc Buys Arconic, Coty, FMC Technologies, Sells LinkedIn, TechnipFMC PLC, ITC ...",massive_raw_partner_headlines
2017-02-15 14:37:00,Option Alert: Steel Dynamics Feb $38 Call; 2637 @Bid @$0.48,kaggle_massive
2017-02-16 00:00:00,"Night Owl Capital Management, LLC Buys CoStar Group, Facebook, Blackbaud, Sells Microsoft",massive_raw_partner_headlines
2017-02-16 00:00:00,"MIG Capital, LLC Buys ILG, Chipotle Mexican Grill, Copart, Sells JPMorgan Chase, LinkedIn, Ford ...",massive_raw_partner_headlines
2017-02-16 00:00:00,Microsoft: The (Azure) Sky's The Limit,massive_raw_partner_headlines
2017-02-16 09:37:00,"TataMotors to Unveil India's First Connected Car, Powered by Microsoft at Geneva Motor Show on March 7",kaggle_massive
2017-02-21 00:00:00,Microsoft & Nadella Do Earnings Right: A Samadhi Partners Video Brief,massive_raw_partner_headlines
2017-02-21 15:05:00,General Dynamics Wins $155M Enterprise Communications Contract from Defense Intelligence Agency,kaggle_massive
2017-02-21 19:46:00,Option Alert: Steel Dynamics Mar $36 Call; 2204 @Bid @$2.20,kaggle_massive
2017-02-22 00:00:00,"Numeric Investors Llc Buys Gilead Sciences, Microsoft, Apple, Sells Facebook, Symantec, Comcast",massive_raw_partner_headlines
2017-02-23 15:05:00,"Steel Stocks Turn Negative as Traders Maybe Considering Implications of Axios Report Trump Admin Could Push Off Infrastructure Plan til 2018: US Steel Down 0.2%, Steel Dynamics Down 0.7%, AK Steel Down 0.3%",kaggle_massive
2017-02-24 00:00:00,"Goldman Sachs Group Inc Buys NVIDIA, Microsoft, JPMorgan Chase, Sells iShares iBoxx $ ...",massive_raw_partner_headlines
2017-02-24 00:00:00,Google Plays Catch-Up In The Cloud With Amazon And Microsoft,massive_raw_partner_headlines
2017-02-27 00:00:00,"Numeric Investors Llc Buys Gilead Sciences, Microsoft, Baxter International, Sells Facebook, ...",massive_raw_partner_headlines
2017-02-27 18:00:00,3M's Korean Patent 'Method For Stacking Surface Structured Optical Films.' Is Upheld In South Korean Court by The Intellectual Property Trial and Appeal Board,kaggle_massive
2017-02-28 00:00:00,Baxter teams up with ScinoPharm to develop cancer drugs,massive_raw_partner_headlines
2017-02-28 00:00:00,"Jeff Auxier Buys Cerner, Cognizant Technology Solutions, Manitex International, Sells LinkedIn, ...",massive_raw_partner_headlines
2017-02-28 00:00:00,GameStop -9% after new Xbox subscription plan unveiled,massive_raw_partner_headlines
2017-02-28 00:00:00,"GameStop, Best Buy Hit As Microsoft Prepares Netflix-Style Online Gaming Plan",massive_raw_partner_headlines
2017-02-28 15:54:00,XBox Unveils New $9.99 Monthly Videogame Subscription Service To Allow Gamers To Play Over 100 XBox One and Backward Compatible Xbox 360 Games,kaggle_massive
2017-02-28 18:16:00,Hearing Baird Out Cautious On GameStop Following Announcement Of Xbox Pass,kaggle_massive
2017-02-28 20:30:00,General Dynamics Awarded Defense Intelligence Agency's Command IT Support Contract Worth $16M,kaggle_massive
2017-03-01 00:00:00,"Andreas Halvorsen Continues Buying Microsoft, Alphabet, Others",massive_raw_partner_headlines
2017-03-01 00:00:00,GameStop: Xbox Game Pass Doesn't Change The Bullish Thesis,massive_raw_partner_headlines
2017-03-01 14:08:00,Xbox's Monthly Subscription Service Could Be Bad News For GameStop,kaggle_massive
2017-03-01 14:14:00,Citigroup Downgrades General Dynamics To Neutral,kaggle_massive
2017-03-01 19:39:00,General Dynamics Authorizes Buyback Of 10M Additional Shares,kaggle_massive
2017-03-01 19:39:00,General Dynamics Increases Qtr. Dividend From $0.76 To $0.84/Share,kaggle_massive
2017-03-02 00:00:00,General Dynamics (GD) Declares 10.5% Increase in Dividend,massive_raw_partner_headlines
2017-03-02 00:00:00,"Norges Bank Buys Apple, Microsoft, Exxon Mobil",massive_raw_partner_headlines
